,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,mccoull,state,incom,90001
1,milnor,court,mortgag,90001
2,cadet,v,lode,90001
3,catv,case,refere,90001
4,forest,act,corpor,90001
5,whippl,compani,citizen,90001
6,miranda,unit,forest,90001
7,vacatur,upon,courtmarti,90001
8,§145,u,bank,90001
9,wsla,plaintiff,neglig,90001
10,refere,tax,mccoull,90001
11,deport,law,milnor,90001
12,colleg,defend,street,90001
13,insur,right,whippl,90001
14,workpap,land,cadet,90001
15,mortgag,may,catv,90001
16,argentina,l,ed,90001
17,vessel,ed,fee,90001
18,household,§,water,90001
19,lode,corpor,conductor,90001
20,placer,bank,vacatur,90001
21,455a,sct,§145,90001
22,estat,ct,wsla,90001
23,chesapeak,properti,secur,90001
24,vein,railroad,note,90001
25,carrier,statut,miranda,90001
26,promissori,us,u,90001
27,copyright,claim,promissori,90001
28,militari,power,railroad,90001
29,leroux,contract,chesapeak,90001
30,sureti,suit,copyright,90001
31,norman,appeal,colleg,90001
32,coach,incom,electr,90001
33,§922g,said,right,90001
34,cotton,sup,assigne,90001
35,felon,judgment,workpap,90001
36,seaman,jurisdict,l,90001
37,peabodi,shall,argentina,90001
38,schott,would,public,90001
39,jointstock,co,455a,90001
40,icc,mortgag,tax,90001
41,alien,public,passeng,90001
42,nml,made,household,90001
43,ocallahan,new,militari,90001
44,debartolo,use,schott,90001
45,tax,citizen,injuri,90001
46,lake,one,placer,90001
47,land,patent,compani,90001
48,incom,congress,leroux,90001
49,anim,constitut,vein,90001
50,citizen,person,ct,90001
51,aclu,question,report,90001
52,pto,petition,§922g,90001
53,bond,rep,deport,90001
54,passeng,section,privileg,90001
55,robertson,feder,sup,90001
56,state,note,norman,90001
57,car,1,suit,90001
58,dickerson,bond,coach,90001
59,garnish,appel,peabodi,90001
60,electr,gener,felon,90001
61,citat,govern,nml,90001
62,iowa,error,seaman,90001
63,food,see,lake,90001
64,underground,secur,master,90001
65,suspens,water,member,90001
66,ga,decre,debartolo,90001
67,bank,within,ocallahan,90001
68,missouri,time,jointstock,90001
69,stamp,offic,reserv,90001
70,langon,mr,plaintiff,90001
71,court,author,car,90001
72,territori,action,aclu,90001
73,meander,parti,net,90001
74,farm,receiv,pto,90001
75,firearm,neglig,rep,90001
76,consolid,interest,mall,90001
77,cooperjarrett,sale,ohio,90001
78,moot,busi,anim,90001
79,loan,commiss,suspens,90001
80,deer,rule,1886,90001
81,fee,provid,studi,90001
82,net,reason,immun,90001
83,broadcast,led2d,train,90001
84,enlist,requir,power,90001
85,plat,servic,line,90001
86,vend,regul,dickerson,90001
87,saginaw,fee,appoint,90001
88,courtmarti,provis,robertson,90001
89,compact,street,langon,90001
90,creditor,order,cooperjarrett,90001
91,handbil,without,patent,90001
92,rate,dismiss,underground,90001
93,railroad,york,plat,90001
94,1947,held,food,90001
95,ambler,justic,thompson,90001
96,commerc,whether,enlist,90001
97,commiss,part,vend,90001
98,retrial,make,garnish,90001
99,ohio,2,icc,90001
100,eleventh,subject,busi,90001
101,myer,insur,deer,90001
102,stock,district,saginaw,90001
103,lot,fact,meander,90001
104,elect,estat,estat,90001
105,train,report,1878,90001
106,extrajudici,bill,insur,90001
107,dump,present,discoveri,90001
108,fleme,line,myer,90001
109,1933,opinion,receiv,90001
110,6206a3,duti,citat,90001
111,membership,file,6206a3,90001
112,7602,amend,extrajudici,90001
113,exchang,except,ambler,90001
114,thompson,construct,handbil,90001
115,neglig,first,sureti,90001
116,water,pay,appel,90001
117,utah,lode,dismiss,90001
118,steiger,injuri,felon’,90001
119,corpor,caus,steiger,90001
120,trustde,grant,7602,90001
121,felon’,amount,stamp,90001
122,note,refere,store,90001
123,accrual,issu,seat,90001
124,warehous,stock,retrial,90001
125,docket,citi,fleme,90001
126,maysack,decis,utah,90001
127,bia,stat,maysack,90001
128,gun,possess,charter,90001
129,receiv,allow,mortgagor,90001
130,ober,attorney,dump,90001
131,consumpt,damag,loan,90001
132,duti,purpos,ir,90001
133,beardstown,car,1947,90001
134,devic,carrier,firearm,90001
135,wah,term,ober,90001
136,bankruptci,circuit,trustde,90001
137,compani,member,attorney,90001
138,recus,oper,beardstown,90001
139,durant,commerc,regul,90001
140,patent,paid,wah,90001
141,endow,record,moot,90001
142,ir,led,endow,90001
143,mall,privileg,recus,90001
144,clayton,also,consolid,90001
145,street,evid,farm,90001
146,appeal,creditor,liabil,90001
147,peco,must,accrual,90001
148,munsingwear,applic,franchis,90001
149,20a2,liabil,clayton,90001
150,comptrol,ohio,depend,90001
151,max,year,assumpt,90001
152,admiralti,proceed,20a2,90001
153,conductor,territori,york,90001
154,argentina’,courtmarti,alien,90001
155,appoint,assigne,use,90001
156,quong,forest,maryland,90001
157,capit,reserv,lien,90001
158,assigne,appoint,eleventh,90001
159,big,ground,distribut,90001
160,infring,3,invent,90001
161,viet,c,argentina’,90001
162,citi,limit,peco,90001
163,line,charg,broadcast,90001
164,campu,payment,munsingwear,90001
165,libel,nation,oblig,90001
166,complain,titl,revoc,90001
167,nebraska,respond,servant,90001
168,woodi,master,railway,90001
169,jurisdict,notic,quong,90001
170,currenc,rate,sovereign,90001
171,solicit,railway,missouri,90001
172,survey,appli,elect,90001
173,rep,juri,may,90001
174,lien,take,servic,90001
175,licens,per,max,90001
176,reserv,id,compact,90001
177,promis,lien,viet,90001
178,driver,follow,durant,90001
179,garbag,effect,road,90001
180,burlington,appelle,construct,90001
181,draft,4,carrier,90001
182,marin,road,distanc,90001
183,respond,refer,admiralti,90001
184,collector,militari,sourc,90001
185,discharg,good,duti,90001
186,button,equiti,bia,90001
187,seizur,determin,award,90001
188,dredg,assign,auditor,90001
189,merril,n,allow,90001
190,reinsur,passeng,patente,90001
191,ordin,could,miller,90001
192,mortgagor,work,woodi,90001
193,1959,electr,consumpt,90001
194,award,mccoull,campu,90001
195,plaintiff,milnor,defend,90001
196,maryland,cadet,territori,90001
197,mohair,whippl,big,90001
198,road,suprem,exchang,90001
199,mexico,articl,grante,90001
200,ham,place,organ,90001
201,sequestr,immun,1933,90001
202,payabl,6,repugn,90001
203,prevail,alleg,oath,90001
204,millsap,might,stockhold,90001
205,act,therefor,foreclosur,90001
206,hoboken,oblig,garbag,90001
207,revoc,copyright,upon,90001
208,sup,catv,sect,90001
209,gallagh,bankruptci,hoboken,90001
210,hoist,convey,membership,90001
211,billi,supra,gun,90001
212,studi,legisl,draft,90001
213,hopfmann,promissori,mohair,90001
214,invent,elect,cotton,90001
215,increas,find,connolli,90001
216,deed,train,new,90001
217,contract,5,infring,90001
218,distanc,charter,537,90001
219,buck,miranda,riversid,90001
220,lawyer,mean,millsap,90001
221,academi,conductor,creditor,90001
222,patente,10,merril,90001
223,359,give,359,90001
224,domicil,employ,incorpor,90001
225,defend,vessel,subject,90001
226,oath,appear,hopfmann,90001
227,power,matter,insolv,90001
228,servic,object,licens,90001
229,naacp,p,payabl,90001
230,unit,protect,nat,90001
231,sugar,given,billi,90001
232,sign,taken,ham,90001
233,georgia,page,sequestr,90001
234,yacht,decid,soldier,90001
235,4915,discharg,dredg,90001
236,caveli,secretari,button,90001
237,armi,includ,discharg,90001
238,l,relat,associ,90001
239,ct,due,gallagh,90001
240,immun,colleg,equiti,90001
241,beatric,writ,reinsur,90001
242,firsttofil,respect,1909,90001
243,injuri,judici,hoist,90001
244,use,licens,oper,90001
245,woolsey,award,unit,90001
246,ranck,exist,43,90001
247,mortgage,affirm,statut,90001
248,green,missouri,mexico,90001
249,convey,polici,capit,90001
250,polici,deed,assign,90001
251,personam,chesapeak,foreclos,90001
252,gonn,offens,caveli,90001
253,sinkingfund,river,burlington,90001
254,satisfaciendum,foreign,hudson,90001
255,locat,condit,mortgage,90001
256,mr,trial,locat,90001
257,decre,date,cincinnati,90001
258,foreclosur,8,firsttofil,90001
259,railway,recov,gener,90001
260,subrog,result,docket,90001
261,right,associ,academi,90001
262,jackvpeopl,organ,warehous,90001
263,nam,differ,ranck,90001
264,import,lake,4915,90001
265,park,vacatur,gonn,90001
266,jack,capit,extent,90001
267,attorney,origin,state,90001
268,viciou,counti,driver,90001
269,assumpt,j,personam,90001
270,petition,necessari,sinkingfund,90001
271,stockhold,exempt,prejudic,90001
272,discoveri,§145,intrud,90001
273,error,alien,rehear,90001
274,dormitori,net,jackvpeopl,90001
275,notic,wsla,buck,90001
276,secretari,execut,satisfaciendum,90001
277,exempt,brought,paye,90001
278,pacif,distribut,nam,90001
279,“pending”,howev,domicil,90001
280,seat,7,license,90001
281,han,manufactur,woolsey,90001
282,carmack,debt,appelle,90001
283,proviso,sum,exempt,90001
284,dollar,entitl,1959,90001
285,paye,two,disqualifi,90001
286,dicksonunit,enter,han,90001
287,judgment,carri,disqualif,90001
288,said,loan,yacht,90001
289,miller,9,foreign,90001
290,judg,agent,beatric,90001
291,amend,deni,“pending”,90001
292,habea,locat,dormitori,90001
293,nat,depend,indors,90001
294,report,stockhold,act,90001
295,master,privat,dicksonunit,90001
296,ed,deport,pay,90001
297,capia,purchas,system,90001
298,davi,sureti,naacp,90001
299,attorney1,hold,viciou,90001
300,auditor,consid,comptrol,90001
301,front,principl,bankruptci,90001
302,cablecast,approv,manufactur,90001
303,mj,statement,scope,90001
304,maker,invent,attorney1,90001
305,automobil,resid,cablecast,90001
306,suit,express,properti,90001
307,corpu,like,401,90001
308,wire,union,except,90001
309,member,judg,devic,90001
310,alloc,consider,articl,90001
311,platform,found,promis,90001
312,sovereign,11,park,90001
313,boycott,f,mj,90001
314,justic,argument,prevail,90001
315,rosenberg,complain,map,90001
316,sanatogen,administr,asset,90001
317,u,workpap,beach,90001
318,clarenc,support,iowa,90001
319,mischiev,trust,notic,90001
320,suspend,exercis,sanatogen,90001
321,metz,control,refer,90001
322,indian,benefit,proviso,90001
323,manufactur,system,possess,90001
324,rankin,direct,central,90001
325,claim,argentina,negoti,90001
326,employ,owner,673,90001
327,§,admiralti,disrespect,90001
328,custodi,certiorari,1057,90001
329,servant,done,convey,90001
330,depend,legal,metz,90001
331,homestead,special,carmack,90001
332,grante,return,robert,90001
333,intrud,point,highway,90001
334,negoti,r,offens,90001
335,caboos,day,held,90001
336,cincinnati,counsel,currenc,90001
337,wsla’,view,insley,90001
338,televis,ga,green,90001
339,foreign,vein,clarenc,90001
340,busi,march,steven,90001
341,inflowoutflow,household,damag,90001
342,oblig,violat,situ,90001
343,inciner,natur,knowledg,90001
344,rubbish,way,wsla’,90001
345,withdrawn,maryland,rankin,90001
346,defil,compens,suspend,90001
347,truste,franchis,mischiev,90001
348,dual,prior,subrog,90001
349,interest,anoth,stock,90001
350,distribut,enforc,jack,90001
351,revok,revenu,inflowoutflow,90001
352,v,show,capia,90001
353,constitut,creat,trespass,90001
354,work,loss,inciner,90001
355,iig,cost,rubbish,90001
356,1878,petit,iig,90001
357,soldier,accept,land,90001
358,1023,13,defil,90001
359,insolv,valu,platform,90001
360,virginia,transport,subsist,90001
361,bonner,account,ga,90001
362,henderson,placer,linstead,90001
363,offic,seaman,roadb,90001
364,petri,455a,madison,90001
365,linstead,certif,“offense”,90001
366,nation,impos,marin,90001
367,warrantless,involv,bell,90001
368,sale,exchang,within,90001
369,countri,extent,sale,90001
370,leander,establish,leander,90001
371,good,12,petri,90001
372,site,cours,1921,90001
373,“offense”,15,jurisdict,90001
374,bankrupt,defens,solicit,90001
375,alight,pass,carri,90001
376,custom,certain,bond,90001
377,product,individu,bonner,90001
378,hyatt,languag,124,90001
379,contributori,import,wire,90001
380,allot,w,workproduct,90001
381,township,declar,g,90001
382,workproduct,1886,instrument,90001
383,selden,schott,wherev,90001
384,2289,truste,2289,90001
385,sourc,money,drago,90001
386,canneri,st,page,90001
387,remedi,taxat,christiansburg,90001
388,inhabit,claus,alight,90001
389,1342,standard,ditch,90001
390,wilson,thompson,1023,90001
391,pollut,render,depositor,90001
392,christiansburg,proper,caboos,90001
393,nickel,month,dual,90001
394,1910,answer,sue,90001
395,offens,cotton,take,90001
