,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,indian,indian,indian,98100
1,precinct,court,land,98100
2,kale,land,deed,98100
3,nonindian,state,precinct,98100
4,retali,v,kale,98100
5,hoffeld,u,allot,98100
6,simmon,deed,nonindian,98100
7,ventri,plaintiff,retali,98100
8,allot,case,hoffeld,98100
9,sacramento,defend,simmon,98100
10,appeal,unit,u,98100
11,hunot,upon,ventri,98100
12,deed,appeal,sacramento,98100
13,perezvcalifornia,l,hunot,98100
14,fetro,rule,perezvcalifornia,98100
15,fellman,allot,fetro,98100
16,rockhold,precinct,fellman,98100
17,bond,error,rockhold,98100
18,hammond,kale,hammond,98100
19,confeder,said,sheriff,98100
20,freiberg,counti,freiberg,98100
21,trustfund,compani,prohibit,98100
22,sentenc,sale,kansa,98100
23,land,nonindian,confeder,98100
24,sink,sup,trustfund,98100
25,errvn,retali,reserv,98100
26,§633aa,hoffeld,allotte,98100
27,prohibit,act,errvn,98100
28,edsel,simmon,§633aa,98100
29,easton,prohibit,sink,98100
30,firm,sct,convey,98100
31,bridg,ct,edsel,98100
32,enriqu,writ,enriqu,98100
33,notic,ventri,easton,98100
34,federalsector,right,counti,98100
35,timber,suprem,locat,98100
36,vote,reserv,federalsector,98100
37,tribal,sacramento,rule,98100
38,l,may,levi,98100
39,creditor,convey,sale,98100
40,levi,led2d,joseph,98100
41,court,kansa,bridg,98100
42,skipper,made,timber,98100
43,adea,sheriff,trust,98100
44,§633a,rep,liquor,98100
45,bryan,hunot,skipper,98100
46,cal,bond,§633a,98100
47,1767,trust,chap,98100
48,compani,question,firm,98100
49,moorman,perezvcalifornia,tribal,98100
50,3395,fetro,adea,98100
51,ventris’,fellman,1767,98100
52,chap,rockhold,3395,98100
53,elect,respond,moorman,98100
54,kansa,hammond,bryan,98100
55,assigne,amend,ventris’,98100
56,warfield,judgment,warfield,98100
57,f2d,locat,sonnentheil,98100
58,curio,ed,curio,98100
59,impeach,us,sup,98100
60,sonnentheil,confeder,4a4,98100
61,rule,author,l,98100
62,4a4,claim,appeal,98100
63,1883,freiberg,1887,98100
64,carmack,levi,writ,98100
65,teagu,purchas,carmack,98100
66,file,law,vote,98100
67,u,notic,teagu,98100
68,219,trustfund,seinsheim,98100
69,seinsheim,allotte,suprem,98100
70,tribe,execut,cal,98100
71,tax,file,impeach,98100
72,rockholdvrockhold,sentenc,500474,98100
73,500474,shall,rockholdvrockhold,98100
74,parcel,congress,survey,98100
75,trust,w,plaintiff,98100
76,sheriff,held,w,98100
77,rout,sink,notic,98100
78,map,errvn,map,98100
79,railway,bridg,massiah,98100
80,purchas,commission,sentenc,98100
81,entryman,§633aa,entryman,98100
82,massiah,constitut,parcel,98100
83,said,contract,219,98100
84,sct,liquor,riversid,98100
85,haw,justic,kenyon,98100
86,cent,patent,hodg,98100
87,riversid,chap,haw,98100
88,kenyon,motion,1883,98100
89,writ,joseph,lurton,98100
90,locat,creditor,rep,98100
91,lurton,survey,1823,98100
92,entri,edsel,tribe,98100
93,motion,dismiss,purchas,98100
94,line,opinion,intox,98100
95,road,firm,assigne,98100
96,brew,titl,theel,98100
97,sale,easton,entri,98100
98,affair,petition,brew,98100
99,led2d,enriqu,lindel,98100
100,fund,counsel,entrymen,98100
101,entrymen,1,rufu,98100
102,theel,would,ramo,98100
103,mortgag,vote,blevin,98100
104,lindel,time,keach,98100
105,gardner,juri,gardner,98100
106,1823,see,rout,98100
107,town,feder,texa,98100
108,rufu,interest,execut,98100
109,ramo,timber,error,98100
110,counti,2,stearn,98100
111,blevin,assign,demaret,98100
112,keach,gener,kneval,98100
113,railroad,federalsector,acr,98100
114,stearn,railroad,affair,98100
115,sixth,estat,pinney,98100
116,demaret,provis,creditor,98100
