,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,raisin,court,feder,92206
1,mistrial,state,raisin,92206
2,patent,v,patent,92206
3,vs,act,court,92206
4,ferpa,case,mistrial,92206
5,annuiti,unit,act,92206
6,landlord,law,ferpa,92206
7,23—105,u,23—105,92206
8,312a7,feder,annuiti,92206
9,refere,upon,state,92206
10,miner,§,vs,92206
11,missionari,statut,312a7,92206
12,airport,right,landlord,92206
13,suffrag,defend,lien,92206
14,broadcast,l,judg,92206
15,srha,plaintiff,1861,92206
16,alabama,patent,missionari,92206
17,search,tax,miner,92206
18,drug,compani,fed,92206
19,immigr,land,statut,92206
20,fda,sct,mandamu,92206
21,tax,action,airport,92206
22,alvarado,trial,suffrag,92206
23,smith,may,salari,92206
24,indors,ed,trial,92206
25,envelop,would,refere,92206
26,pittman,us,unit,92206
27,proclam,shall,u,92206
28,postmast,offic,territori,92206
29,dakota,ct,srha,92206
30,alien,bill,law,92206
31,estat,petition,l,92206
32,forest,govern,travel,92206
33,lien,said,15th,92206
34,mandamu,judg,broadcast,92206
35,salari,congress,alcald,92206
36,alcald,one,offic,92206
37,candid,judgment,massachusett,92206
38,3731,appeal,action,92206
39,commission,co,alvarado,92206
40,morel,amend,fda,92206
41,dccode,counti,pittman,92206
42,insur,circuit,envelop,92206
43,amend,rep,§,92206
44,volunt,question,morel,92206
45,gruetter,suit,3731,92206
46,invest,sup,dccode,92206
47,1861,1,insur,92206
48,garnishe,author,gruetter,92206
49,ordin,issu,vote,92206
50,dall,error,volunt,92206
51,sunnyland,person,right,92206
52,tacoma,time,bill,92206
53,mail,suprem,forest,92206
54,territori,gener,sunnyland,92206
55,court,lien,dakota,92206
56,feder,made,rep,92206
57,travel,claim,proclam,92206
58,hervey,section,candid,92206
59,wenger,territori,drug,92206
60,tennesse,grant,tacoma,92206
61,soc,reason,smith,92206
62,reviv,constitut,counti,92206
63,kansa,decre,immigr,92206
64,trial,titl,postmast,92206
65,brandnam,rule,case,92206
66,bigelow,raisin,hervey,92206
67,label,record,garnishe,92206
68,action,provis,logan,92206
69,logan,insur,wenger,92206
70,land,juri,brandnam,92206
71,diminut,mr,dall,92206
72,paye,evid,1919,92206
73,horn,jurisdict,soc,92206
74,1983,interest,ed,92206
75,15th,provid,citizenship,92206
76,citizenship,citi,reviv,92206
77,garnish,properti,malici,92206
78,ed,see,amend,92206
79,francisco,petit,indors,92206
80,rent,requir,bigelow,92206
81,vote,stat,alabama,92206
82,gravel,opinion,govern,92206
83,state,fed,diminut,92206
84,oscil,file,suprem,92206
85,san,decis,compens,92206
86,thalweg,commission,horn,92206
87,railroad,mistrial,label,92206
88,tenant,order,oscil,92206
89,trust,power,commission,92206
90,distress,led,paye,92206
91,board,writ,invest,92206
92,summon,caus,thalweg,92206
93,chariti,parti,1913,92206
94,fed,mandamu,tennesse,92206
95,harford,c,harford,92206
96,malici,vs,garnish,92206
97,massachusett,ferpa,ahp,92206
98,l,proceed,gravel,92206
99,ahp,purpos,de,92206
100,readjust,district,enforc,92206
101,grant,without,airlin,92206
102,middl,2,remov,92206
103,code,miner,trust,92206
104,standard,3,valid,92206
105,convict,except,1983,92206
106,mexican,annuiti,coron,92206
107,compens,trust,readjust,92206
108,prostitut,duti,yate,92206
109,armstrong,1861,rent,92206
110,appeal,compens,chariti,92206
111,judg,fact,distress,92206
112,complain,brought,san,92206
113,yate,respond,cost,92206
114,cost,landlord,ib,92206
115,counti,year,discharg,92206
116,tide,subject,record,92206
117,verdict,servic,search,92206
118,1919,within,1866,92206
119,mowri,enforc,toll,92206
120,ohio,public,clerk,92206
121,coron,part,prostitut,92206
122,commiss,valid,reason,92206
123,rijo,23—105,mowri,92206
124,feet,cost,stat,92206
125,ga,salari,turner,92206
