,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,purser,court,vote,107846
1,car,state,car,107846
2,poster,plaintiff,elect,107846
3,saddl,vote,plaintiff,107846
4,attygen,act,purser,107846
5,grain,defend,counti,107846
6,vote,case,poster,107846
7,navi,district,usuri,107846
8,roch,judgment,saddl,107846
9,incom,upon,attygen,107846
10,shipown,car,district,107846
11,pommel,v,roch,107846
12,gardner,counti,pommel,107846
13,elect,§,grain,107846
14,peavey,person,shipown,107846
15,insur,law,person,107846
16,usuri,compani,peavey,107846
17,elev,unit,judgment,107846
18,776248,elect,gardner,107846
19,lincoln,error,navi,107846
20,bond,said,ballot,107846
21,counti,statut,776248,107846
22,deduct,bond,elev,107846
23,asstattygen,gener,lincoln,107846
24,jacquelyn,may,defend,107846
25,hanan,right,asstattygen,107846
26,petitionervgerald,offic,union,107846
27,senior,sale,jacquelyn,107846
28,union,feder,senior,107846
29,governor,action,franc,107846
30,diego,made,insur,107846
31,store,sct,hanan,107846
32,offens,respond,petitionervgerald,107846
33,cantl,would,complaint,107846
34,dilut,employ,court,107846
35,picket,insur,quo,107846
36,sale,us,cantl,107846
37,bet,purser,employ,107846
38,postmast,interest,dilut,107846
39,verdict,question,sale,107846
40,fanni,appeal,diego,107846
41,sub,busi,bet,107846
42,warranto,suprem,verdict,107846
43,franc,union,yard,107846
44,trespass,servic,store,107846
45,offic,author,gener,107846
46,employe,land,fanni,107846
47,kleiser,poster,voter,107846
48,divers,contract,postmast,107846
49,confirm,shall,warranto,107846
50,bellet,fact,candid,107846
51,fine,corpor,bond,107846
52,yard,public,sub,107846
53,holden,new,picket,107846
54,alvsteven,rule,race,107846
55,warner,order,fine,107846
56,injunct,usuri,offic,107846
57,lithograph,bank,track,107846
58,frizzel,congress,warner,107846
59,state,petition,busi,107846
60,§,properti,kleiser,107846
61,formula,complaint,mandat,107846
62,1978,requir,bellet,107846
63,mandat,proceed,trespass,107846
64,vermont,one,servic,107846
65,engin,alleg,deduct,107846
66,societi,verdict,alvsteven,107846
67,inform,issu,trustde,107846
68,lieuten,saddl,governor,107846
69,track,caus,formula,107846
70,pwc,jurisdict,hour,107846
71,quo,interst,holden,107846
72,milliken,attorney,frizzel,107846
73,unit,power,lithograph,107846
74,contempt,attygen,move,107846
75,neglig,grain,incom,107846
76,wartman,work,divers,107846
77,affiant,navi,attorney,107846
78,central,incom,elector,107846
79,offenc,claim,1978,107846
80,disburs,roch,cast,107846
81,plaintiff,shipown,work,107846
82,corpor,motion,pwc,107846
83,guam,commerc,foreclosur,107846
84,district,mortgag,color,107846
85,liquor,use,milliken,107846
86,nat,time,wartman,107846
87,error,pommel,confirm,107846
88,gubernatori,provid,lieuten,107846
89,attysgen,parti,nat,107846
90,gingl,2,associ,107846
91,san,applic,vermont,107846
92,buchananvth,agent,interst,107846
93,york,gardner,affiant,107846
94,court,ballot,agent,107846
95,liabil,decis,guam,107846
96,mortgag,writ,attysgen,107846
97,road,peavey,suprem,107846
98,resid,employe,gubernatori,107846
99,cast,term,buchananvth,107846
100,slate,elev,gingl,107846
101,interst,section,respond,107846
102,act,make,dean,107846
103,respond,purpos,712,107846
104,switch,record,error,107846
105,rent,labor,princip,107846
106,venir,charg,disburs,107846
107,advertis,deed,slate,107846
108,employ,3,plant,107846
109,boston,mr,inform,107846
110,bank,trial,alleg,107846
111,move,point,interest,107846
112,pole,co,advertis,107846
113,apportion,without,granger,107846
114,granger,776248,central,107846
115,libel,senior,§,107846
116,race,amend,action,107846
117,trustde,franc,tree,107846
118,labor,circuit,mortgag,107846
119,person,lincoln,societi,107846
120,pend,decre,train,107846
121,proof,track,labor,107846
122,benefit,store,messr,107846
123,point,1,road,107846
124,patrol,deduct,injunct,107846
125,postoffic,york,cut,107846
126,certif,road,resid,107846
127,purchas,must,venir,107846
128,woodworth,name,pend,107846
129,messr,secur,e,107846
130,defend,inform,offenc,107846
131,mortgagor,yard,pole,107846
132,newman,titl,major,107846
133,intox,led,switch,107846
134,contract,associ,point,107846
135,3962,fine,conspiraci,107846
136,compani,purchas,patrol,107846
137,dean,asstattygen,hunter,107846
138,servic,voter,failur,107846
139,novo,led2d,3962,107846
140,petition,jacquelyn,woodworth,107846
141,question,within,newman,107846
142,work,opinion,apportion,107846
143,runoff,e,mortgagor,107846
144,plan,juri,san,107846
145,hunter,appear,furnish,107846
146,agent,quo,runoff,107846
147,maritim,hanan,act,107846
148,award,determin,name,107846
149,winslow,move,sheriff,107846
150,mail,injunct,public,107846
151,feder,petitionervgerald,offens,107846
