,top_words,top_words_from_mean,top_words_from_diff,most_relev_op
0,darden,darden,darden,107325
1,atchley,atchley,atchley,107325
2,conner,court,conner,107325
3,prison,conner,prison,107325
4,counti,prison,sacramento,107325
5,coupon,v,coupon,107325
6,sacramento,counti,erisa,107325
7,bond,sct,counti,107325
8,contract,contract,inmat,107325
9,employe,coupon,veron,107325
10,erisa,led2d,nationwid,107325
11,inmat,sacramento,demurr,107325
12,veron,plaintiff,employe,107325
13,nationwid,employe,led2d,107325
14,privaci,bond,privaci,107325
15,dori,demurr,contract,107325
16,maier,erisa,dori,107325
17,director,state,bond,107325
18,rosali,inmat,maier,107325
19,liberti,veron,rosali,107325
20,asher,nationwid,asher,107325
21,disciplinari,us,liberti,107325
22,spahn,privaci,disciplinari,107325
23,segreg,dori,spahn,107325
24,cal,liberti,director,107325
25,dalla,director,sct,107325
26,1918,railroad,dalla,107325
27,reckless,maier,segreg,107325
28,plaintiff,rosali,cal,107325
29,falsiti,asher,reckless,107325
30,petit,disciplinari,1918,107325
31,shortlin,spahn,falsiti,107325
32,petitionervst,petit,shortlin,107325
33,fiction,issu,petitionervst,107325
34,press,segreg,plaintiff,107325
35,issu,cal,fiction,107325
36,prideaux,dalla,prideaux,107325
37,holder,author,press,107325
38,demurr,1918,1051,107325
39,california,1,jack,107325
40,author,reckless,play,107325
41,ed,alleg,nys2d,107325
42,jack,law,misconduct,107325
43,misconduct,claim,holder,107325
44,nys2d,protect,california,107325
45,claim,falsiti,petit,107325
46,play,shortlin,lacled,107325
47,1051,petitionervst,protect,107325
48,l,california,railroad,107325
49,v,fiction,alleg,107325
50,answer,press,freedom,107325
51,court,prideaux,wolff,107325
52,section,said,newsworthi,107325
53,public,act,agenc,107325
54,york,ed,issu,107325
55,lacled,interest,us,107325
56,juri,unit,releas,107325
57,u,valu,life,107325
58,wolff,holder,total,107325
59,railroad,case,1961,107325
60,process,right,mutual,107325
61,newsworthi,play,1919,107325
62,plan,1051,silk,107325
63,hill,see,hill,107325
64,defenc,public,answer,107325
65,agenc,answer,duress,107325
66,1919,jack,corruptli,107325
67,aver,misconduct,366,107325
68,articl,nys2d,miss,107325
69,releas,l,author,107325
70,recit,upon,defenc,107325
71,deni,may,hearst,107325
72,damag,compani,valu,107325
73,valu,section,recit,107325
74,silk,agenc,annex,107325
75,publish,co,207,107325
76,new,york,233,107325
77,sct,life,publish,107325
78,st,3,1,107325
79,duress,deni,aver,107325
80,annex,gener,hewitt,107325
81,miss,freedom,railroads1,107325
82,freedom,lacled,deni,107325
83,corruptli,juri,plan,107325
84,led2d,releas,meachum,107325
85,ct,u,pictur,107325
86,writ,total,ashbaugh,107325
87,366,wolff,portrait,107325
88,due,process,1974a,107325
89,1961,1919,demur,107325
90,233,find,curiam,107325
91,hearst,writ,81,107325
92,207,newsworthi,unfound,107325
93,suprem,mutual,hawadminrul,107325
94,hewitt,plan,dallasvmackenzi,107325
95,3,§,lack,107325
96,pictur,new,retir,107325
97,demur,hill,truth,107325
98,comp,defenc,oral,107325
99,railroads1,aver,nineteenth,107325
100,retir,mr,pursuant,107325
101,protect,recit,subscrib,107325
102,life,articl,exhibit,107325
103,subscrib,damag,henrici,107325
104,settlement,1961,york,107325
105,said,record,pub,107325
106,alleg,recov,speidel,107325
107,punish,silk,bearer,107325
108,interest,miss,interest,107325
109,gener,constitut,relationship,107325
110,exhibit,publish,95,107325
111,curiam,366,forceabl,107325
112,upon,st,ood,107325
113,meachum,duress,forg,107325
114,ashbaugh,annex,tradit,107325
115,compani,suprem,public,107325
116,right,would,3638,107325
117,portrait,curiam,falsehood,107325
118,1974a,set,articl,107325
119,record,corruptli,process,107325
120,depriv,207,news,107325
121,hawadminrul,ct,94,107325
122,dallasvmackenzi,due,plead,107325
123,nineteenth,contain,rutherford,107325
124,oral,233,commonlaw,107325
125,us,action,v,107325
126,instruct,hearst,incid,107325
127,bearer,amend,recov,107325
128,famili,term,reid,107325
129,pub,plead,contain,107325
130,forg,order,settlement,107325
131,1,claus,punit,107325
132,henrici,81,famili,107325
133,speidel,benefit,compensatori,107325
134,commonlaw,pursuant,hire,107325
135,manifest,lack,manifest,107325
136,charter,admit,masterserv,107325
137,regul,standard,standard,107325
138,benefit,name,comp,107325
139,news,hewitt,3,107325
140,defend,reason,promis,107325
141,forceabl,punish,chicot,107325
142,lack,defend,find,107325
143,libel,pictur,expect,107325
144,ood,statut,429,107325
145,hire,demur,punish,107325
146,falsehood,oral,admit,107325
147,procedur,comp,depriv,107325
148,3638,railroads1,1860,107325
149,state,time,st,107325
150,plead,retir,1917,107325
151,tradit,employ,desper,107325
152,speech,exhibit,ed,107325
153,1917,f2d,fort,107325
154,reid,instruct,sherwood,107325
155,constitut,subscrib,cooper,107325
156,pursuant,truth,3800,107325
157,promis,6,cramp,107325
158,rutherford,settlement,copi,107325
159,claus,95,3115,107325
160,compensatori,meachum,mcclure,107325
161,complaint,ashbaugh,speech,107325
162,confin,control,mo,107325
163,total,94,confin,107325
164,81,portrait,damag,107325
165,order,agent,grounds——,107325
166,control,unfound,benefit,107325
167,95,fact,offici,107325
168,act,relationship,see,107325
169,1860,1974a,atyp,107325
170,feder,question,set,107325
171,fort,depriv,10026,107325
172,429,base,randal,107325
173,masterserv,feder,scott,107325
174,unit,hawadminrul,hawaii,107325
175,c,opinion,inc,107325
176,warrant,dallasvmackenzi,flsa,107325
177,chicot,offici,base,107325
178,contain,refer,defin,107325
179,truth,regul,ny2d,107325
180,mutual,nineteenth,covunit,107325
181,agreement,tradit,satisfact,107325
182,employ,incid,conclud,107325
183,juli,languag,418,107325
184,satisfact,certain,sidney,107325
185,recov,c,oxford,107325
186,relationship,complaint,331,107325
187,cooper,conclud,constru,107325
188,desper,inc,claus,107325
189,loui,use,independ,107325
190,find,commonlaw,languag,107325
191,3115,copi,490,107325
192,sherwood,bearer,gener,107325
193,mcclure,famili,appdiv,107325
194,hawaii,pub,claim,107325
195,cramp,respond,name,107325
196,sum,appeal,unsubstanti,107325
197,scott,id,august,107325
198,3800,promis,instruct,107325
199,faith,hear,109,107325
200,grounds——,forg,societi,107325
201,fulli,charg,139,107325
202,1871,henrici,brandei,107325
203,punit,supra,due,107325
204,term,date,deficit,107325
205,atyp,whether,sullivan,107325
206,date,day,mclaughlin,107325
207,flsa,speidel,ne2d,107325
208,certain,manifest,control,107325
209,known,procedur,bulletin,107325
210,10026,charter,charter,107325
211,ny2d,person,libel,107325
212,insur,administr,rosenblatt,107325
213,certiorari,news,1871,107325
214,committe,forceabl,1500000,107325
215,covunit,expect,prosser,107325
216,sidney,libel,jan,107325
217,ne2d,ood,454,107325
218,pay,constru,su,107325
219,case,hire,sac,107325
220,administr,2,676,107325
221,331,falsehood,fulli,107325
222,oxford,warrant,complaint,107325
223,accordingli,petition,1468,107325
224,bring,judgment,451,107325
225,co,liabil,warrant,107325
226,appdiv,3638,baer,107325
227,execut,punit,selfexecut,107325
228,sullivan,dismiss,983,107325
229,name,defin,ame,107325
230,unsubstanti,speech,eg,107325
231,h,1917,expung,107325
232,examin,reid,food,107325
233,hear,rutherford,procedur,107325
234,thereof,confin,ny,107325
235,deficit,specif,agent,107325
236,copi,principl,546,107325
237,ny,august,718,107325
238,fals,independ,magazin,107325
239,person,compensatori,record,107325
240,defin,appel,juri,107325
241,appel,congress,loui,107325
242,mclaughlin,certiorari,2166,107325
243,expect,su,writ,107325
244,neglig,thereof,f2d,107325
245,conclud,429,faith,107325
246,respond,sum,maxwel,107325
247,per,per,6,107325
248,incid,also,specif,107325
249,liabil,mean,section,107325
250,stat,cooper,accordingli,107325
251,bulletin,1860,nonviol,107325
252,owner,led,certain,107325
253,petition,mo,150000,107325
254,fraudul,fort,29,107325
255,time,11,misstat,107325
256,amend,masterserv,refer,107325
257,award,note,cabin,107325
258,1500000,29,21782179,107325
259,prosser,stat,forth,107325
260,rosenblatt,chicot,inconsist,107325
261,food,suggest,hay,107325
262,see,examin,halawa,107325
263,error,defens,suggest,107325
264,day,pay,686,107325
265,action,good,295,107325
266,intend,entitl,aros,107325
267,sac,individu,529,107325
